filename,before_hash,ctxr_hash,mipmaps,origin_folder,opacity_stripped,upscaled,upscaler_version,upscaler_type,ctxr3_converted,non_upscaled_version
00040da5,be5d69c46afbb5919dbdd3d409b6c4223235f05e,47a9eaf63e2af27b1544f1009c75f4ce5287dca3,true,Self Remade\Finalized\Dont demaster\UI\Shared,true,true,3,remarci_4x,false,0
00393ebb,0b9c97f4525a208e6e10e4aa90631f8b2b7093d7,d54f19ceed829488edc618d2e057095f9af9b30f,false,Self Remade\Finalized\Self Remastered\UI\Shared\Dont Demaster\4K,false,false,0,none,true,2
00454202,a5abb50baf5f5006765479f3a8f366b3124c4aeb,7b2c89b0fc287ea128c986ddb096a05333e74281,false,Self Remade\Finalized\Not Demaster Fixed\UI\Shared\4K,false,false,0,none,true,2
0049b9cb,0cc94795eea33939e001865340898ee65424f58a,8999d5c68dc01fb6a1a903de60aa0cfaf10f8098,false,Self Remade\Finalized\Not Demaster Fixed\UI\ovr_US\4k,false,false,0,none,true,2
004f0fb2,ad70fcdd19f9934a49e3d4e7e79c04505f565106,e3fd69088c69ffe7a7ba36100a5cc5c276b8377a,true,Self Remade\Finalized\Dont demaster\UI\Shared,true,true,3,remarci_4x,false,0
005eb9cb,df002dab5662e059ea883a790dda8ccc7fc1fb8b,a01e1c8701a6b4fa91a2ee4e4111e051637dff72,false,Self Remade\Finalized\Not Demaster Fixed\UI\ovr_US\4k,false,false,0,none,true,2
0060a8e0,68c30a23fc63109f79de0ed56438c02cf1420022,6810f8af796b4fc9664ab883754037962cf17de9,false,Self Remade\Finalized\Not Demaster Fixed\UI\ovr_US\4k,false,false,0,none,true,2
0061b17c,dbdc5af505fed4a6084b9b150b58a50cd30560d7,df988445c97dc47b3076474a90210b42e1e1032d,false,Self Remade\Finalized\Not Demaster Fixed\UI\ovr_US\4k,false,false,0,none,true,2
00746cd0,ca6c9f010a89b3863deeffc4605956ff0ffc8e19,b0cb3962aee3dd511fbd6cb92632ff3c8928f398,false,Self Remade\Finalized\Not Demaster Fixed\UI\ovr_US\4k,false,false,0,none,true,2
0075a8e0,0410e70a9ff4639a365a307b1f922a777b3c4b7f,bc719694a91d0b2e81fbb8a30ca9360fbcc8c632,false,Self Remade\Finalized\Not Demaster Fixed\UI\ovr_US\4k,false,false,0,none,true,2
0076b17c,df7ea10c4eb4e0e15dc3e163c89c7e7e3081e15f,49cbdeba4808a3679ebe1cc91a70c1e0be1d89a6,false,Self Remade\Finalized\Not Demaster Fixed\UI\ovr_US\4k,false,false,0,none,true,2
007cab39,43ba8207a3a977c06e92941b758488973013566e,a3a3430b9d5bbe7d5cb25e0d6faf74eb5d7eb910,false,Self Remade\Finalized\Not Demaster Fixed\UI\ovr_US\4k,false,false,0,none,true,2
00896cd0,7cd41e485670da6329906991f2337fcbd23dd5e0,e7db171193a41e5723084e54596a5652ba1fd6e8,false,Self Remade\Finalized\Not Demaster Fixed\UI\ovr_US\4k,false,false,0,none,true,2
0091ab39,a5167ba0d754a734e3edc9770a98d4789aee9779,22124a03086bd714bb8b08169d73d9f3178e1a30,false,Self Remade\Finalized\Not Demaster Fixed\UI\ovr_US\4k,false,false,0,none,true,2
00c8c0af,779ab38fc37dca84e81866d5f5125c805cd86e92,d0690235c808f15481f610dfc54e98e6f4ecc077,true,Self Remade\Finalized\Dont demaster\UI\Shared,true,true,3,remarci_4x,false,0
00e11a3e,4d828135cb28fdeb173df872317aa6e0dd8c7581,a58e7c3f62d2b5a34859ebca0f5bbd9c23070dde,false,Self Remade\Finalized\Not Demaster Fixed\UI\Shared\4K,false,false,0,none,true,2
00f1c0b1,bf8d61c294db1017447065024c5d9509728a1d89,34df88fa2e3d3d04e77bb213dd9c2c17a4ae0ded,true,Self Remade\Finalized\Dont demaster\UI\Shared,true,true,3,remarci_4x,false,0
00fc60e2,a5abb50baf5f5006765479f3a8f366b3124c4aeb,7b2c89b0fc287ea128c986ddb096a05333e74281,false,Self Remade\Finalized\Not Demaster Fixed\UI\Shared\4K,false,false,0,none,true,2
