filename,before_hash,ctxr_hash,mipmaps,origin_folder,opacity_stripped,upscaled,upscaler_version,upscaler_type,non_upscaled_version,ctxr3_converted,npot_resized
00040da5,be5d69c46afbb5919dbdd3d409b6c4223235f05e,47a9eaf63e2af27b1544f1009c75f4ce5287dca3,true,Self Remade\Finalized - HighRes\UI\Shared,true,true,4,remarci_4x,0,false,false
004f0fb2,ad70fcdd19f9934a49e3d4e7e79c04505f565106,e3fd69088c69ffe7a7ba36100a5cc5c276b8377a,true,Self Remade\Finalized - HighRes\UI\Shared,true,true,4,remarci_4x,0,false,false
00c8c0af,779ab38fc37dca84e81866d5f5125c805cd86e92,d0690235c808f15481f610dfc54e98e6f4ecc077,true,Self Remade\Finalized - HighRes\UI\Shared,true,true,4,remarci_4x,0,false,false
00f1c0b1,bf8d61c294db1017447065024c5d9509728a1d89,34df88fa2e3d3d04e77bb213dd9c2c17a4ae0ded,true,Self Remade\Finalized - HighRes\UI\Shared,true,true,4,remarci_4x,0,false,false
